"ORIG_RT","ORIG_AMT","ORIG_TRM","OLTV","OCLTV","NUM_BO","DTI","CSCORE_B","NUM_UNIT","LAST_RT","Loan.Age","Adj.Month.To.Mat","CSCORE_MN","loan_month","first_month","cluster"
4.5,11.5129254649702,12,54,54,1,50,621,1,4.5,0.233333333333333,353,621,366,2,5
4.99,12.2690474446916,12,80,80,1,43,771,1,4.99,0.2,353,771,366,2,4
6.75,11.1844213979982,12,95,95,2,21,659,1,6.75,0.266666666666667,349,659,366,2,3
6.25,12.1909590077201,12,79,79,1,18,731,1,6.25,0.366666666666667,349,731,366,2,4
7,11.4616321705827,12,74,74,1,45,779,1,7,0.0333333333333333,358,779,366,2,4
6.375,11.5424842672118,12,68,68,2,12,779,1,6.375,0.1,356,772,366,2,3
3.5,12.8764628389675,12,85,85,1,27,781,1,3.5,0.0333333333333333,359,781,366,2,2
6,12.2060726455302,12,65,65,3,39,595,1,6,0.1,357,595,366,2,3
7.5,10.8197782844103,6,50,50,2,16,732,1,7.5,0.4,162,720,184,2,5
3.625,12.7098736543592,6,67,70,2,37,768,1,3.625,0.3,170,756,184,2,1
3.875,12.6760762747759,12,80,80,2,20,812,1,3.875,0.233333333333333,353,808,366,2,2
4.25,12.7337553863626,12,80,80,2,29,816,1,4.25,0.333333333333333,350,813,367,3,2
5.875,12.2307652581205,12,70,70,2,40,585,1,5.875,0.4,348,585,366,2,2
5.75,12.1756134380455,12,71,90,1,41,732,1,5.75,0.466666666666667,346,732,366,2,4
4.875,11.2384886192685,12,55,55,2,18,780,1,4.875,0.2,353,780,366,2,5
7.875,11.5129254649702,12,95,95,1,41,775,1,7.875,0.0333333333333333,359,775,366,2,4
4,11.47210347045,6,95,95,2,43,810,1,4,0.0333333333333333,178,803,184,2,1
3.999,12.7826860098342,12,90,90,2,37,704,1,3.999,0.0666666666666667,357,704,366,2,2
8.25,12.2596134124582,12,80,80,2,39,716,1,8.25,0.0666666666666667,358,716,366,2,3
3.625,12.1335019526953,12,70,70,2,28,744,1,3.625,0.0666666666666667,357,739,366,2,2
6.25,12.6214880844915,12,79,79,2,54,794,1,6.25,0.233333333333333,353,786,366,2,3
6.75,12.9408415007809,12,64,64,1,36,772,1,6.75,0.0333333333333333,359,772,366,2,4
4.875,11.9953516142145,12,60,60,2,39,783,1,4.875,0.266666666666667,351,783,366,2,2
6.375,12.4874851049684,12,65,65,2,29,725,1,6.375,0.4,347,725,366,2,2
6.5,12.2060726455302,12,80,80,1,35,677,1,6.5,0.366666666666667,348,677,366,2,4
4.625,12.0435537160324,12,45,45,1,28,790,1,4.625,0.366666666666667,349,790,366,2,5
4.25,12.9214704350249,12,75,75,2,45,723,1,4.25,0.333333333333333,350,723,366,2,2
3.75,11.2252433925184,12,41,41,2,25,785,1,3.75,0.266666666666667,351,785,366,2,5
3.125,11.7905572015685,4,55,76,2,41,740,1,3.125,0.133333333333333,116,740,123,2,1
5.125,12.2922503417712,12,74,74,1,41,744,1,5.125,0.266666666666667,351,744,366,2,4
3.375,12.9408415007809,4,66,66,1,42,746,1,3.375,0.133333333333333,115,746,123,2,1
3.875,12.5317727851695,12,95,95,2,38,799,1,3.875,0.233333333333333,202,793,366,2,2
4.75,11.4403547721354,6,52,52,2,21,754,1,4.75,0.133333333333333,175,754,184,2,1
4.25,12.2060726455302,6,57,57,2,20,813,1,4.25,0.166666666666667,175,811,184,2,1
3.49,12.9408415007809,12,72,72,1,41,771,1,3.49,0,359,771,366,2,2
5.625,12.1858699382127,6,80,80,2,26,687,1,5.625,0.1,0,687,184,2,1
5,12.1652506510099,12,90,90,1,35,720,1,5,0.2,349,720,366,2,4
6.5,13.1654228668648,12,75,75,2,40,778,1,6.5,0.1,356,753,366,2,2
2.75,12.1858699382127,6,49,49,2,32,796,1,2.75,0.266666666666667,171,744,184,2,1
4.25,12.0376539939052,12,90,90,2,30,791,1,4.25,0.0333333333333333,358,786,366,2,2
3.625,11.0020998412042,12,10,10,2,27,784,1,3.625,0.0333333333333333,359,784,366,2,5
8.375,11.1272629841582,12,80,80,2,28,725,1,8.375,0.133333333333333,355,717,366,2,3
7.125,12.2404740722475,12,90,90,1,32,767,2,7.125,0.233333333333333,353,767,366,2,4
5,12.6507584667916,12,80,80,1,17,798,1,5,0.233333333333333,330,798,366,2,4
5.625,11.47210347045,8,66,66,1,27,728,1,5.625,0.266666666666667,232,728,245,2,1
8,11.4510500612521,6,71,71,2,28,777,1,8,0.2,174,663,184,2,3
4.5,12.802158113247,12,85,85,2,45,778,1,4.5,0.3,0,752,366,2,2
5.875,12.0494188354848,6,49,49,2,28,775,1,5.875,0.266666666666667,131,775,184,2,5
6.75,12.3013828253345,6,49,49,2,32,652,1,6.75,0.233333333333333,171,652,185,3,5
4.375,12.0610468734799,12,43,43,2,17,738,1,4.375,0.233333333333333,353,738,366,2,5
6.75,11.9049675527463,12,56,56,2,37,691,1,6.75,0.266666666666667,352,691,366,2,3
6.125,12.1858699382127,12,80,95,2,33,742,1,6.125,0.366666666666667,349,742,366,2,3
3.5,12.4411447677097,12,80,80,1,23,782,1,3.5,0.0333333333333333,359,782,366,2,4
6.375,12.4684369099977,6,70,70,1,33,589,1,6.375,0.3,171,589,184,2,1
6.375,12.5879278879992,12,80,80,2,34,744,1,6.375,0.266666666666667,352,663,366,2,2
4.875,12.1388638958367,6,55,55,1,49,687,1,4.875,0.366666666666667,168,687,184,2,1
4.125,11.0020998412042,4,80,80,1,23,727,1,4.125,0.233333333333333,106,727,123,2,1
3.625,12.1495022940418,6,61,61,1,37,695,1,3.625,0.166666666666667,174,695,184,2,1
6,12.829333698626,12,54,54,1,32,628,2,6,0.366666666666667,344,628,366,2,4
5,12.2783933071098,6,84,84,2,34,724,1,5,0.666666666666667,160,678,184,2,1
5.875,12.2060726455302,12,89,89,2,41,760,1,5.875,0.166666666666667,355,748,366,2,3
5.375,11.8422292121128,12,40,40,2,20,792,1,5.375,0.3,349,792,366,2,5
4.875,11.9049675527463,12,80,80,2,31,793,1,4.875,0.2,346,793,366,2,2
4.625,13.0731731332136,12,74,74,1,32,755,1,4.625,0.0333333333333333,358,755,366,2,2
3.5,10.9852927228879,8,79,79,2,40,786,1,3.5,0.0333333333333333,239,770,245,2,1
6.625,12.4684369099977,12,79,79,2,32,649,1,6.625,0.3,348,649,366,2,3
6.25,12.5061772379805,8,80,89,2,37,687,1,6.25,0.366666666666667,229,687,245,2,3
4.875,11.6526874073454,6,35,35,1,39,813,1,4.875,0.1,177,813,184,2,5
5.375,11.7360690162844,6,38,38,2,30,744,1,5.375,0.3,171,744,184,2,5
5,11.1844213979982,6,75,95,2,45,570,1,5,0.233333333333333,173,550,184,2,1
4.5,11.2384886192685,12,80,80,1,21,823,1,4.5,0.0666666666666667,357,823,366,2,4
6.25,11.289781913656,12,51,51,1,64,701,1,6.25,0.333333333333333,350,701,366,2,5
4.875,10.8197782844103,12,26,26,1,54,711,1,4.875,0.266666666666667,242,711,366,2,5
6.375,12.0076217068063,6,70,70,2,23,751,1,6.375,0.766666666666667,156,751,184,2,1
6.25,11.5617156291397,12,74,74,2,45,781,1,6.25,0.0333333333333333,358,781,366,2,3
4.5,12.5135573452781,12,80,80,1,43,715,1,4.5,0.333333333333333,347,715,366,2,4
4.375,12.3925522124728,12,86,86,2,36,722,1,4.375,0.366666666666667,348,721,366,2,2
4.75,11.9891596439666,6,73,73,2,8,798,1,4.75,0.266666666666667,172,798,183,1,1
6.875,11.2644641056717,8,75,75,1,41,613,1,6.875,0,239,613,244,2,4
6.75,11.2252433925184,6,19,19,2,51,691,1,6.75,0.166666666666667,171,691,184,2,5
3.875,11.7597855429018,6,72,72,2,31,749,1,3.875,0.333333333333333,170,749,184,2,1
3,11.8493977015914,6,60,60,2,29,793,1,3,0.4,168,792,184,2,1
5.5,11.5327280922664,12,80,95,2,25,796,1,5.5,0.233333333333333,352,796,366,2,3
5.375,11.8981878657609,12,80,80,2,32,791,1,5.375,0.0333333333333333,358,776,366,2,3
4.5,11.9766594812024,12,75,75,2,33,626,1,4.5,0.233333333333333,353,626,366,2,2
5.375,12.1547793511426,12,21,22,1,45,793,1,5.375,0,359,793,366,2,5
8.25,11.5898865061064,12,90,90,1,35,702,1,8.25,0,360,702,366,2,4
4.25,12.5461099483159,12,80,80,2,24,719,1,4.25,0,359,719,366,2,2
4.875,12.1172414318236,12,53,53,2,50,759,1,4.875,0,359,759,366,2,2
5,11.9447078813958,12,75,82,1,42,816,1,5,0.166666666666667,355,816,366,2,4
5.5,11.9183905730784,12,57,57,2,42,751,1,5.5,0.266666666666667,351,751,367,3,2
4.375,11.7905572015685,12,85,85,1,33,782,1,4.375,0.366666666666667,349,782,366,2,4
5.125,12.3327052964635,12,95,95,1,39,696,1,5.125,0.4,348,696,366,2,4
6.5,11.8350089641393,12,78,78,2,18,779,1,6.5,0.366666666666667,337,770,366,2,3
6.375,11.982929094216,12,70,70,1,29,754,1,6.375,0.4,341,754,366,2,4
5.75,11.5521461781235,12,80,80,1,36,768,1,5.75,0.233333333333333,349,768,366,2,4
5.875,11.1982147201305,12,50,50,2,18,773,1,5.875,0.333333333333333,341,773,366,2,5
6.375,11.4295438560312,12,80,80,2,24,603,1,6.375,0.333333333333333,338,603,366,2,3
5.5,11.982929094216,12,52,52,1,51,597,1,5.5,0.0333333333333333,360,597,366,2,5
6.5,11.6699292137799,12,95,95,2,55,738,1,6.5,-0.0333333333333333,360,738,366,2,3
3.375,11.1844213979982,6,64,64,2,14,809,1,3.375,-0.0333333333333333,180,809,184,2,1
6.3,11.7752897294377,12,84,84,2,31,676,1,6.3,0.333333333333333,349,649,366,2,3
5.875,12.7248664389453,6,80,80,2,31,782,1,5.875,0.0666666666666667,178,782,184,2,1
6,11.6526874073454,12,49,49,1,49,700,1,6,-0.0333333333333333,360,700,366,2,5
5,12.9408415007809,12,59,59,2,47,765,1,5,0.266666666666667,352,720,366,2,2
4.75,10.9852927228879,6,56,56,2,35,803,1,4.75,0.266666666666667,170,803,184,2,1
5.75,11.289781913656,6,53,53,1,34,693,1,5.75,0.333333333333333,170,693,184,2,5
5.875,12.5353763926728,12,80,80,2,35,660,1,5.875,0.233333333333333,350,660,366,2,2
6.25,11.4510500612521,12,80,80,1,29,694,1,6.25,0.2,354,694,367,3,4
5.5,11.6262541502772,12,62,62,1,36,800,1,5.5,0.233333333333333,351,800,366,2,4
3.5,11.9049675527463,6,80,80,2,44,756,1,3.5,0.0333333333333333,179,752,184,2,1
4.875,13.1480311241529,12,65,65,2,33,777,1,4.875,0.1,357,777,366,2,2
8,12.170445467887,12,80,80,2,40,719,1,8,0.233333333333333,353,719,366,2,3
3.25,11.7675676833438,12,80,80,2,22,803,1,3.25,0,360,803,366,2,2
6.625,11.7829526021833,12,74,74,1,56,670,1,6.625,0.266666666666667,352,670,366,2,4
6.75,12.2060726455302,12,67,67,2,58,680,1,6.75,0.1,356,666,367,3,3
3.75,12.7656884334656,6,47,47,2,35,784,1,3.75,0.0333333333333333,179,744,184,2,1
6.5,12.1226910365911,12,71,71,1,56,713,1,6.5,0.1,357,713,366,2,4
6,12.5879278879992,12,90,90,2,53,714,1,6,0.266666666666667,351,714,366,2,3
3.875,12.2922503417712,6,60,60,2,20,713,1,3.875,0.333333333333333,170,713,184,2,1
4.5,11.7905572015685,4,53,63,2,35,778,1,4.5,0.266666666666667,109,776,123,2,1
2.875,11.9511803959014,6,74,74,2,36,767,1,2.875,0.0666666666666667,178,767,184,2,1
6.25,11.1272629841582,6,62,62,1,45,721,1,6.25,0.133333333333333,175,721,184,2,1
5,12.7938593104323,12,80,80,1,44,789,1,5,0.1,356,789,366,2,4
4,11.8493977015914,12,80,97,2,27,743,1,4,0.133333333333333,356,743,366,2,2
5.125,11.6613454700885,12,80,80,2,37,810,1,5.125,0.3,351,810,366,2,3
4.25,12.2922503417712,12,69,69,1,34,773,1,4.25,0.1,357,773,366,2,4
4.375,12.4684369099977,4,69,69,2,34,733,1,4.375,0.266666666666667,110,733,123,2,1
6.375,12.7656884334656,12,67,67,2,42,628,1,6.375,0.233333333333333,352,628,366,2,2
7.75,11.47210347045,12,77,77,2,26,792,1,7.75,0.266666666666667,351,791,366,2,3
4.875,11.4295438560312,6,50,50,2,39,805,1,4.875,0.1,176,798,184,2,5
7.125,11.5991031612113,8,92,92,2,38,670,1,7.125,0.166666666666667,235,670,244,2,3
5.75,11.9316357998284,12,80,80,2,7,727,1,5.75,0.0666666666666667,358,727,366,2,3
7.75,12.3238556811866,12,90,90,2,27,662,1,7.75,0.266666666666667,352,662,366,2,3
4.5,12.4490188241406,6,73,73,2,22,809,1,4.5,0.366666666666667,168,809,184,2,1
5.375,11.5129254649702,6,70,70,2,22,677,1,5.375,0.266666666666667,170,677,184,2,1
6.375,11.3850920934603,12,72,72,1,26,626,1,6.375,0.1,352,626,366,2,4
5.875,11.4075649493124,4,39,39,2,13,757,1,5.875,0.366666666666667,109,757,123,2,5
4.625,13.1480311241529,12,54,54,1,50,728,2,4.625,0.1,357,728,366,2,2
4.5,11.3850920934603,12,80,80,1,29,722,1,4.5,0.1,356,722,366,2,4
8.625,11.8277362048103,12,80,80,1,42,766,1,8.625,0.166666666666667,355,766,366,2,4
6.25,11.7905572015685,6,80,80,2,25,708,1,6.25,0.1,176,687,184,2,1
6.125,12.2643415536542,12,70,70,1,36,776,1,6.125,0.0333333333333333,359,776,366,2,4
3.75,11.8204101647182,12,72,72,1,30,804,1,3.75,0.233333333333333,352,804,366,2,4
5.875,11.2515607008358,12,39,39,2,45,718,1,5.875,0.266666666666667,352,718,366,2,5
4.375,11.4295438560312,6,49,49,1,28,784,1,4.375,0.333333333333333,168,784,184,2,5
5.125,11.4927227576527,12,69,69,2,27,794,1,5.125,0.2,354,770,366,2,3
3.625,11.2252433925184,12,30,30,1,28,793,1,3.625,0.2,354,793,366,2,5
6.875,11.9316357998284,12,90,90,2,19,658,1,6.875,0.333333333333333,334,658,366,2,3
3.999,12.9408415007809,6,38,38,2,46,728,1,3.999,0.266666666666667,172,719,184,2,5
5.75,12.083905011556,6,63,63,2,22,801,1,5.75,0.1,177,801,183,1,1
3.625,12.0494188354848,8,95,95,1,21,766,1,3.625,0.233333333333333,232,766,244,2,4
6.5,12.2452933586835,12,80,95,1,46,816,1,6.5,0.0666666666666667,358,816,366,2,4
6.125,11.8204101647182,12,80,80,2,45,715,2,6.125,0.2,345,715,366,2,3
8.125,12.2783933071098,12,80,80,1,36,784,1,8.125,0.133333333333333,342,784,366,2,4
6.125,12.9408415007809,12,73,73,2,47,705,1,6.125,-0.0333333333333333,360,705,366,2,2
4.25,12.7512996960135,12,75,75,2,16,785,1,4.25,0.3,351,785,366,2,2
5,12.5532021766254,12,54,54,2,30,793,1,5,-0.0333333333333333,360,793,366,2,2
4.5,12.0435537160324,12,73,73,1,31,740,1,4.5,0.166666666666667,354,740,367,3,4
4.625,12.0494188354848,12,95,95,1,35,755,1,4.625,0.166666666666667,349,755,366,2,4
5.625,12.4292161968444,8,72,72,2,61,788,1,5.625,0.166666666666667,234,738,244,2,2
5.75,12.3149270504423,12,80,80,1,16,798,1,5.75,0.333333333333333,344,798,366,2,4
4.625,12.3800259526536,12,68,68,2,39,704,1,4.625,0.333333333333333,350,704,366,2,2
3.375,11.7360690162844,6,75,75,2,22,804,1,3.375,0.0333333333333333,178,804,184,2,1
6.75,11.3963916487143,12,80,80,2,27,754,1,6.75,0.0333333333333333,358,713,366,2,3
4.75,11.4075649493124,12,74,74,1,10,799,1,4.75,0.0666666666666667,358,799,366,2,4
5.25,12.1756134380455,12,80,90,2,41,757,1,5.25,0.2,354,757,366,2,2
4.875,12.8790171187726,12,51,64,1,19,785,1,4.875,0.3,0,785,366,2,2
4,12.273731294004,12,73,73,2,25,792,1,4,0.4,347,788,366,2,2
4.625,12.9287786283317,12,63,72,2,42,788,1,4.625,0.166666666666667,355,788,366,2,2
8.125,12.3194013308372,12,80,80,2,42,696,1,8.125,0.2,354,696,366,2,3
6.625,12.7656884334656,12,78,78,1,35,722,1,6.625,0.2,354,722,366,2,4
8.5,10.9331069697173,12,74,74,1,30,689,1,8.5,0.333333333333333,349,689,366,2,4
4.125,12.1172414318236,12,75,75,2,19,796,1,4.125,0.1,352,793,366,2,2
4.375,12.7713864545802,12,50,50,3,45,799,1,4.375,0.166666666666667,0,788,366,2,2
6.625,11.870599909242,12,97,97,1,57,768,1,6.625,0.333333333333333,349,768,366,2,4
4.75,12.1652506510099,8,79,79,2,30,794,1,4.75,0.266666666666667,232,794,245,2,1
3.875,12.7826860098342,8,80,80,1,35,708,1,3.875,0.166666666666667,235,708,244,2,1
4.375,12.3371009079366,10.4,75,75,2,39,723,1,4.375,0.0666666666666667,309,723,318,2,2
4.625,12.9408415007809,12,35,35,2,44,772,1,4.625,0.3,351,772,366,2,5
4.375,12.1117619660589,12,80,80,2,26,806,1,4.375,0.0666666666666667,356,806,366,2,2
5.375,10.7144177687525,6,33,33,2,46,752,1,5.375,0.2,173,752,184,2,5
5.875,12.0782392740203,12,78,78,2,36,746,1,5.875,0.1,356,746,366,2,3
4.625,12.4049235042753,12,80,80,2,39,794,1,4.625,0.0333333333333333,359,781,366,2,2
5.25,10.8589989975636,6,30,30,2,11,805,1,5.25,0.333333333333333,165,805,184,2,5
3.43,12.2596134124582,8,37,37,1,15,780,1,3.43,0.2,234,780,245,2,5
5.5,12.6760762747759,12,80,80,2,38,710,1,5.5,0.133333333333333,0,710,366,2,2
4.5,11.8844890214027,6,58,58,2,24,775,1,4.5,0.233333333333333,172,772,184,2,1
6.875,11.8493977015914,6,68,68,2,29,658,1,6.875,0.2,174,658,184,2,1
5.25,12.0725412529057,12,42,42,1,40,792,1,5.25,0.2,354,792,366,2,5
5.375,12.0725412529057,4,50,50,2,48,771,1,5.375,0.3,104,771,123,2,1
2.875,12.1281111040605,6,69,69,2,44,801,1,2.875,0.2,170,797,184,2,1
5.125,10.8197782844103,12,29,29,1,26,816,1,5.125,0.333333333333333,340,816,366,2,5
4.625,11.6082356447746,12,77,77,1,33,797,1,4.625,0.0666666666666667,357,797,366,2,4
6.25,12.7656884334656,12,74,74,2,24,760,1,6.25,0.0666666666666667,358,760,367,3,2
5,12.7367008965923,12,80,80,2,18,792,1,5,0.2,353,792,366,2,2
4.75,12.6313403809345,12,95,95,1,33,752,1,4.75,0.366666666666667,349,752,366,2,4
7.625,11.1124478983731,6,36,36,2,43,692,1,7.625,0.0666666666666667,178,692,184,2,5
6.75,11.8204101647182,12,80,80,1,19,822,1,6.75,0.166666666666667,355,822,366,2,4
5.999,12.2060726455302,12,72,72,2,27,726,1,5.999,0.166666666666667,355,721,366,2,2
6,12.4450895460007,12,80,80,1,43,685,1,6,0.233333333333333,350,685,366,2,4
3.875,11.3850920934603,12,92,98,1,38,747,1,3.875,0.4,347,747,366,2,4
3.75,12.4450895460007,12,80,80,2,29,794,1,3.75,0.233333333333333,352,719,366,2,2
7.75,12.3587937325478,12,80,80,1,58,670,1,7.75,0.0333333333333333,359,670,366,2,4
6.625,11.4616321705827,12,75,75,2,22,683,2,6.625,0.1,354,683,366,2,3
3.25,12.498742259493,6,76,76,1,39,730,1,3.25,0.266666666666667,172,730,184,2,1
4,12.4645833406817,12,69,71,1,24,780,1,4,0.0666666666666667,357,780,366,2,4
2.875,11.8565151693603,6,79,79,2,25,797,1,2.875,0.266666666666667,172,797,184,2,1
4.875,11.1272629841582,12,72,72,2,24,784,1,4.875,0.133333333333333,356,784,366,2,3
6,11.7035458245789,8,76,76,2,38,780,1,6,0.433333333333333,227,780,245,2,3
7,12.594730635322,12,95,95,1,43,631,1,7,0.266666666666667,358,631,366,2,4
6.125,12.4332082181139,12,80,80,1,61,802,1,6.125,0.133333333333333,348,802,366,2,4
5,12.3414772825364,6,23,23,2,31,803,1,5,0.266666666666667,172,797,184,2,5
4.5,11.6613454700885,12,80,80,2,26,706,1,4.5,0.3,351,706,366,2,2
3.125,11.982929094216,6,80,80,1,43,701,1,3.125,0.233333333333333,171,701,184,2,1
6.875,12.2060726455302,12,80,80,2,29,682,1,6.875,0.0333333333333333,359,682,366,2,3
4.875,12.5425448821514,6,79,79,2,37,760,1,4.875,0.3,171,760,184,2,1
3.875,11.982929094216,12,56,56,1,38,690,1,3.875,0.266666666666667,351,690,366,2,4
5.5,12.1007121298723,6,49,49,1,28,805,1,5.5,0.133333333333333,175,805,184,2,5
6.5,12.8479265317026,12,74,74,2,21,782,1,6.5,0.166666666666667,355,782,366,2,2
4.25,12.5281561446993,12,90,90,1,40,745,1,4.25,0.166666666666667,353,745,366,2,4
6,11.2252433925184,6,45,45,2,34,733,1,6,0,179,733,184,2,5
5.625,12.3282902782544,12,80,80,1,19,788,1,5.625,0.1,356,788,366,2,4
5,11.6784399034478,12,80,92,2,43,709,1,5,0.3,351,709,366,2,3
5.75,11.3385720778255,6,82,82,2,54,739,1,5.75,0.3,171,739,184,2,1
6.125,12.6571482648904,12,53,53,2,13,801,1,6.125,0,356,801,366,2,2
5.25,11.8844890214027,12,80,80,2,26,820,1,5.25,-0.0333333333333333,360,810,366,2,3
4.625,11.3621025752356,12,77,77,2,31,675,1,4.625,-0.0333333333333333,360,675,366,2,3
4.75,12.2160229763833,12,80,80,1,27,812,1,4.75,0.2,319,812,366,2,4
3.75,12.4171436156101,12,97,97,1,26,803,1,3.75,0.0666666666666667,358,803,366,2,4
4.25,12.0257490913989,12,90,90,2,23,788,1,4.25,0.133333333333333,355,781,366,2,2
4.75,11.2772031314492,8,79,79,2,13,793,1,4.75,0.266666666666667,227,793,245,2,1
4.05,12.4837043821285,12,56,56,2,41,815,1,4.05,0.166666666666667,354,802,366,2,2
5.75,11.2384886192685,12,90,90,1,59,680,1,5.75,0.4,347,680,365,1,4
6.875,12.3238556811866,12,78,78,2,45,713,1,6.875,0.166666666666667,355,713,366,2,3
3.5,12.2110601870412,12,95,95,2,36,739,1,3.5,0.166666666666667,355,729,366,2,2
4,12.1007121298723,12,59,59,2,45,742,1,4,0.0333333333333333,359,742,366,2,2
5.25,12.4090134895269,12,70,70,1,39,702,1,5.25,0.166666666666667,354,702,366,2,4
8.375,11.4295438560312,12,80,80,1,39,798,1,8.375,0.266666666666667,352,798,366,2,4
3.25,10.5966347330961,6,24,24,1,30,698,1,3.25,0.4,168,698,184,2,5
5.625,12.0257490913989,12,52,52,1,4,592,1,5.625,0.133333333333333,354,592,366,2,5
6.25,12.170445467887,12,79,79,1,33,721,1,6.25,0.333333333333333,350,721,366,2,4
4.875,12.4950039373824,6,44,44,2,28,806,1,4.875,0.2,174,806,184,2,5
4.375,11.8635823365834,12,70,70,1,30,704,1,4.375,0.1,356,704,366,2,4
6.875,10.6919449129004,12,80,80,2,23,645,1,6.875,0.0666666666666667,358,644,366,2,3
4.75,11.3736633976367,12,75,75,1,28,811,1,4.75,0.366666666666667,349,811,366,2,4
4.625,12.9360337992128,12,95,95,2,36,813,1,4.625,0.333333333333333,23,813,366,2,2
6.625,10.77895628989,6,71,71,1,16,625,1,6.625,0.233333333333333,173,625,184,2,1
5.375,11.7440371859336,12,39,39,1,34,706,1,5.375,0.266666666666667,351,706,366,2,5
6.75,11.9183905730784,12,79,79,2,22,784,1,6.75,0.266666666666667,349,756,366,2,3
6.875,11.805595078933,12,75,83,1,34,652,1,6.875,0.233333333333333,353,652,366,2,4
6.125,11.6526874073454,12,93,93,2,35,739,1,6.125,0.1,357,725,366,2,3
5.875,11.9953516142145,12,54,54,1,45,626,1,5.875,0.366666666666667,349,626,366,2,4
3.75,13.3471056500822,12,74,74,2,28,801,1,3.75,0.266666666666667,352,745,366,2,2
3,11.5521461781235,6,49,49,2,25,798,1,3,0.3,171,798,184,2,1
4.375,11.289781913656,12,52,52,1,37,690,1,4.375,0.366666666666667,349,690,366,2,5
5.75,9.90348755253613,12,80,80,2,43,775,1,5.75,0.333333333333333,345,775,365,1,3
5.875,11.4616321705827,8,60,60,1,47,785,1,5.875,0.166666666666667,0,785,245,2,4
5.75,12.1960223096767,6,75,75,2,34,703,1,5.75,0.0333333333333333,179,700,184,2,1
3.7,12.0725412529057,8,67,67,1,32,750,1,3.7,0.1,237,750,245,2,1
3.75,12.0317192583854,12,60,60,2,43,816,1,3.75,0.266666666666667,0,771,366,2,2
3.625,12.3013828253345,6,60,60,2,44,800,1,3.625,0.1,173,800,184,2,1
7.25,12.4008167223227,12,90,90,2,37,627,1,7.25,0.233333333333333,353,627,366,2,3
6.625,11.9511803959014,12,48,48,2,48,709,1,6.625,0.366666666666667,340,709,366,2,5
5.75,11.7597855429018,6,80,95,2,23,764,1,5.75,0.166666666666667,174,764,184,2,1
6,12.9408415007809,12,79,79,2,42,806,1,6,0.266666666666667,351,806,366,2,2
6.25,12.0317192583854,12,73,74,1,36,800,2,6.25,0.0666666666666667,357,800,366,2,4
6.125,12.0257490913989,12,97,97,1,44,593,1,6.125,0.333333333333333,350,593,366,2,4
6.625,10.7995755770928,12,32,32,2,29,720,1,6.625,0.366666666666667,349,669,366,2,5
6.625,11.5327280922664,12,95,95,1,44,673,1,6.625,0.433333333333333,347,673,366,2,4
4.25,11.8635823365834,12,68,68,2,20,799,1,4.25,0.133333333333333,351,799,366,2,2
6.25,12.8266491332553,12,80,80,1,38,690,2,6.25,0.433333333333333,347,690,366,2,4
5.875,12.5245263766487,12,83,83,2,35,764,1,5.875,0.133333333333333,355,758,366,2,2
4.25,12.3013828253345,6,66,66,2,34,791,1,4.25,0.2,174,791,184,2,1
6.5,12.083905011556,12,58,58,1,30,813,1,6.5,0.133333333333333,356,813,366,2,4
9.75,10.1658518170036,6,57,57,1,50,683,1,9.75,0.233333333333333,173,683,184,2,5
8.5,12.170445467887,12,43,43,1,42,729,1,8.5,0.2,350,729,366,2,5
6.25,11.7597855429018,12,85,85,2,50,646,1,6.25,0.133333333333333,356,646,366,2,3
4.25,11.8493977015914,12,90,90,2,28,794,1,4.25,0.1,357,774,366,2,2
3.875,12.7367008965923,12,50,50,2,45,741,1,3.875,0.333333333333333,346,741,366,2,2
6.875,11.6613454700885,12,80,80,2,12,761,1,6.875,0.1,0,761,366,2,3
6,11.0821425488778,12,75,75,2,32,707,1,6,0.133333333333333,355,707,366,2,3
